id,attribute_id,value
215701,83392,Fairtrade Cotton
215702,83392,Global Recycled Standard
215703,83392,GoodWeave™
215704,83392,GOTS made with organic materials
215705,83392,GOTS made with organic materials (in Umstellung)
215706,83392,GOTS organic
215707,83392,GOTS organic (in Umstellung)
215708,83392,Grüner Knopf
215709,83392,GUT-Prodis-Label®
215710,83392,Leather Working Group
215711,83392,LENZING™ ECOVERO™
215712,83392,MADE IN GREEN by OEKO-TEX®
215713,83392,NATRUE
215714,83392,Naturland
215715,83392,NATURLEDER IVN zertifiziert BEST
215716,83392,NATURTEXTIL IVN zertifiziert BEST
215717,83392,Nordic Swan Ecolabel
215718,83392,OCS 100 (in Umstellung)
215719,83392,OCS blended (in Umstellung)
215720,83392,OEKO-TEX® ORGANIC COTTON
215721,83392,Organic Content Standard 100
215722,83392,Organic Content Standard blended
215723,83392,Recycelter Kunststoff (Hartwaren)
215724,83392,Recyceltes Material
215725,83392,Recycled Claim Standard 100
215726,83392,Recycled Claim Standard blended
215727,83392,Regenerativ angebaute Materialien
215728,83392,Regenerative Cotton Standard®
215729,83392,Responsible Down Standard
215730,83392,Responsible Wool Standard
215731,83392,Schnell nachwachsende Rohstoffe
215732,83392,Spinnova
215733,83392,TENCEL™ Lyocell
215734,83392,TENCEL™ Modal
215735,83392,TENCEL™ x REFIBRA™ Technologie
215736,83392,The Good Cashmere Standard®
215737,83392,Unterstützt Cotton made in Africa
215738,83392,Viskose aus verbesserter Rohstoffbeschaffung
215739,83392,Wolle aus artgerechter Tierhaltung
215740,83393,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
215741,83393,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215742,83393,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215743,83393,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215744,83393,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215745,83393,"Großgeräte, die in privaten Haushalten genutzt werden können."
215746,83393,"Kleingeräte, die in privaten Haushalten genutzt werden können."
215747,83393,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215748,83393,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215749,83393,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
215750,83393,Produkt fällt nicht unter das ElektroG.
215751,83393,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215752,83393,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215753,83393,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215754,83393,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
215755,83393,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
215756,83393,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
215757,83393,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
215758,83395,Produkt fällt nicht unter die Gefahrgutvorschriften.
215759,83395,Produkt fällt unter die Gefahrgutvorschriften.
215760,83412,lila
215761,83412,gelb
215762,83412,natur
215763,83412,schwarz
215764,83412,grün
215765,83412,silberfarben
215766,83412,transparent
215767,83412,grau
215768,83412,blau
215769,83412,braun
215770,83412,orange
215771,83412,weiß
215772,83412,goldfarben
215773,83412,rot
215774,83412,bunt
215775,83412,rosa
215776,83427,3 Jahre auf die Beschichtung
215777,83427,3 Jahre nach Registrierung über die Website
215778,83428,"0,25"
215779,83428,"0,5"
215780,83428,"0,75"
215781,83428,1
215782,83428,"1,5"
215783,83428,10
215784,83428,11
215785,83428,12
215786,83428,13
215787,83428,14
215788,83428,15
215789,83428,16
215790,83428,17
215791,83428,18
215792,83428,19
215793,83428,2
215794,83428,"2,5"
215795,83428,20
215796,83428,21
215797,83428,22
215798,83428,23
215799,83428,24
215800,83428,25
215801,83428,26
215802,83428,27
215803,83428,28
215804,83428,29
215805,83428,3
215806,83428,30
215807,83428,4
215808,83428,5
215809,83428,6
215810,83428,7
215811,83428,8
215812,83428,9
215813,83445,BDIH-Kontrollierte Naturkosmetik
215814,83445,Bio-Baumwolle
215815,83445,Bio-Baumwolle in Umstellung
215816,83445,Bioland
215817,83445,Blauer Engel
215818,83445,bluesign® PRODUCT
215819,83445,CertiPUR
215820,83445,circular.fashion Designkriterien
215821,83445,Cotton made in Africa INSIDE
215822,83445,Cradle to Cradle Certified™ BRONZE
215823,83445,Cradle to Cradle Certified™ GOLD
215824,83445,Cradle to Cradle Certified™ PLATINUM
215825,83445,Cradle to Cradle Certified™ SILVER
215826,83445,Daunen/Federn aus artgerechter Tierhaltung
215827,83445,Downpass
215828,83445,ECOCERT
215829,83445,EU-Bio-Logo
215830,83445,EU Ecolabel
215831,83445,Fairtrade Cotton
215832,83445,Global Recycled Standard
215833,83445,GoodWeave™
215834,83445,GOTS made with organic materials
215835,83445,GOTS made with organic materials (in Umstellung)
215836,83445,GOTS organic
215837,83445,GOTS organic (in Umstellung)
215838,83445,Grüner Knopf
215839,83445,GUT-Prodis-Label®
215840,83445,Leather Working Group
215841,83445,LENZING™ ECOVERO™
215842,83445,MADE IN GREEN by OEKO-TEX®
215843,83445,NATRUE
215844,83445,Naturland
215845,83445,NATURLEDER IVN zertifiziert BEST
215846,83445,NATURTEXTIL IVN zertifiziert BEST
215847,83445,Nordic Swan Ecolabel
215848,83445,OCS 100 (in Umstellung)
215849,83445,OCS blended (in Umstellung)
215850,83445,OEKO-TEX® ORGANIC COTTON
215851,83445,Organic Content Standard 100
215852,83445,Organic Content Standard blended
215853,83445,Recycelter Kunststoff (Hartwaren)
215854,83445,Recyceltes Material
215855,83445,Recycled Claim Standard 100
215856,83445,Recycled Claim Standard blended
215857,83445,Regenerativ angebaute Materialien
215858,83445,Regenerative Cotton Standard®
215859,83445,Responsible Down Standard
215860,83445,Responsible Wool Standard
215861,83445,Schnell nachwachsende Rohstoffe
215862,83445,Spinnova
215863,83445,TENCEL™ Lyocell
215864,83445,TENCEL™ Modal
215865,83445,TENCEL™ x REFIBRA™ Technologie
215866,83445,The Good Cashmere Standard®
215867,83445,Unterstützt Cotton made in Africa
215868,83445,Viskose aus verbesserter Rohstoffbeschaffung
215869,83445,Wolle aus artgerechter Tierhaltung
215870,83446,Elektrofahrzeugbatterie
215871,83446,Gerätebatterie
215872,83446,Industriebatterie
215873,83446,LV-Batterie
215874,83446,Produkt fällt nicht unter die BattVO.
215875,83446,Starterbatterie
215876,83448,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
215877,83448,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215878,83448,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215879,83448,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215880,83448,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215881,83448,"Großgeräte, die in privaten Haushalten genutzt werden können."
215882,83448,"Kleingeräte, die in privaten Haushalten genutzt werden können."
215883,83448,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215884,83448,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215885,83448,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
215886,83448,Produkt fällt nicht unter das ElektroG.
215887,83448,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215888,83448,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215889,83448,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215890,83448,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
215891,83448,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
215892,83448,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
215893,83448,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
215894,83451,Produkt fällt nicht unter die Gefahrgutvorschriften.
215895,83451,Produkt fällt unter die Gefahrgutvorschriften.
215896,83464,blickdicht
215897,83464,halbtransparent
215898,83464,transparent
215899,83487,Elektrofahrzeugbatterie
215900,83487,Gerätebatterie
215901,83487,Industriebatterie
215902,83487,LV-Batterie
215903,83487,Produkt fällt nicht unter die BattVO.
215904,83487,Starterbatterie
215905,83489,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
215906,83489,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215907,83489,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215908,83489,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215909,83489,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215910,83489,"Großgeräte, die in privaten Haushalten genutzt werden können."
215911,83489,"Kleingeräte, die in privaten Haushalten genutzt werden können."
215912,83489,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215913,83489,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215914,83489,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
215915,83489,Produkt fällt nicht unter das ElektroG.
215916,83489,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215917,83489,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215918,83489,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215919,83489,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
215920,83489,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
215921,83489,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
215922,83489,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
215923,83492,Produkt fällt nicht unter die Gefahrgutvorschriften.
215924,83492,Produkt fällt unter die Gefahrgutvorschriften.
215925,83500,3 Jahre auf die Beschichtung
215926,83500,3 Jahre nach Registrierung über die Website
215927,83501,"0,25"
215928,83501,"0,5"
215929,83501,"0,75"
215930,83501,1
215931,83501,"1,5"
215932,83501,10
215933,83501,11
215934,83501,12
215935,83501,13
215936,83501,14
215937,83501,15
215938,83501,16
215939,83501,17
215940,83501,18
215941,83501,19
215942,83501,2
215943,83501,"2,5"
215944,83501,20
215945,83501,21
215946,83501,22
215947,83501,23
215948,83501,24
215949,83501,25
215950,83501,26
215951,83501,27
215952,83501,28
215953,83501,29
215954,83501,3
215955,83501,30
215956,83501,4
215957,83501,5
215958,83501,6
215959,83501,7
215960,83501,8
215961,83501,9
215962,83503,BDIH-Kontrollierte Naturkosmetik
215963,83503,Bio-Baumwolle
215964,83503,Bio-Baumwolle in Umstellung
215965,83503,Bioland
215966,83503,Blauer Engel
215967,83503,bluesign® PRODUCT
215968,83503,CertiPUR
215969,83503,circular.fashion Designkriterien
215970,83503,Cotton made in Africa INSIDE
215971,83503,Cradle to Cradle Certified™ BRONZE
215972,83503,Cradle to Cradle Certified™ GOLD
215973,83503,Cradle to Cradle Certified™ PLATINUM
215974,83503,Cradle to Cradle Certified™ SILVER
215975,83503,Daunen/Federn aus artgerechter Tierhaltung
215976,83503,Downpass
215977,83503,ECOCERT
215978,83503,EU-Bio-Logo
215979,83503,EU Ecolabel
215980,83503,Fairtrade Cotton
215981,83503,Global Recycled Standard
215982,83503,GoodWeave™
215983,83503,GOTS made with organic materials
215984,83503,GOTS made with organic materials (in Umstellung)
215985,83503,GOTS organic
215986,83503,GOTS organic (in Umstellung)
215987,83503,Grüner Knopf
215988,83503,GUT-Prodis-Label®
215989,83503,Leather Working Group
215990,83503,LENZING™ ECOVERO™
215991,83503,MADE IN GREEN by OEKO-TEX®
215992,83503,NATRUE
215993,83503,Naturland
215994,83503,NATURLEDER IVN zertifiziert BEST
215995,83503,NATURTEXTIL IVN zertifiziert BEST
215996,83503,Nordic Swan Ecolabel
215997,83503,OCS 100 (in Umstellung)
215998,83503,OCS blended (in Umstellung)
215999,83503,OEKO-TEX® ORGANIC COTTON
216000,83503,Organic Content Standard 100
216001,83503,Organic Content Standard blended
216002,83503,Recycelter Kunststoff (Hartwaren)
216003,83503,Recyceltes Material
216004,83503,Recycled Claim Standard 100
216005,83503,Recycled Claim Standard blended
216006,83503,Regenerativ angebaute Materialien
216007,83503,Regenerative Cotton Standard®
216008,83503,Responsible Down Standard
216009,83503,Responsible Wool Standard
216010,83503,Schnell nachwachsende Rohstoffe
216011,83503,Spinnova
216012,83503,TENCEL™ Lyocell
216013,83503,TENCEL™ Modal
216014,83503,TENCEL™ x REFIBRA™ Technologie
216015,83503,The Good Cashmere Standard®
216016,83503,Unterstützt Cotton made in Africa
216017,83503,Viskose aus verbesserter Rohstoffbeschaffung
216018,83503,Wolle aus artgerechter Tierhaltung
216019,83522,männlich
216020,83522,neutral
216021,83522,weiblich
216022,83523,lila
216023,83523,gelb
216024,83523,natur
216025,83523,schwarz
216026,83523,grün
216027,83523,silberfarben
216028,83523,transparent
216029,83523,grau
216030,83523,blau
216031,83523,braun
216032,83523,orange
216033,83523,weiß
216034,83523,goldfarben
216035,83523,rot
216036,83523,bunt
216037,83523,rosa
216038,83526,Babys
216039,83526,Jugendliche
216040,83526,Kinder
216041,83526,Erwachsene
216042,83638,lila
216043,83638,gelb
216044,83638,natur
216045,83638,schwarz
216046,83638,grün
216047,83638,silberfarben
216048,83638,transparent
216049,83638,grau
216050,83638,blau
216051,83638,braun
216052,83638,orange
216053,83638,weiß
216054,83638,goldfarben
216055,83638,rot
216056,83638,bunt
216057,83638,rosa
216058,83672,männlich
216059,83672,neutral
216060,83672,weiblich
216061,83675,Babys
216062,83675,Jugendliche
216063,83675,Kinder
216064,83675,Erwachsene
216065,83690,3 Jahre auf die Beschichtung
216066,83690,3 Jahre nach Registrierung über die Website
216067,83691,"0,25"
216068,83691,"0,5"
216069,83691,"0,75"
216070,83691,1
216071,83691,"1,5"
216072,83691,10
216073,83691,11
216074,83691,12
216075,83691,13
216076,83691,14
216077,83691,15
216078,83691,16
216079,83691,17
216080,83691,18
216081,83691,19
216082,83691,2
216083,83691,"2,5"
216084,83691,20
216085,83691,21
216086,83691,22
216087,83691,23
216088,83691,24
216089,83691,25
216090,83691,26
216091,83691,27
216092,83691,28
216093,83691,29
216094,83691,3
216095,83691,30
216096,83691,4
216097,83691,5
216098,83691,6
216099,83691,7
216100,83691,8
216101,83691,9
216102,83712,BDIH-Kontrollierte Naturkosmetik
216103,83712,Bio-Baumwolle
216104,83712,Bio-Baumwolle in Umstellung
216105,83712,Bioland
216106,83712,Blauer Engel
216107,83712,bluesign® PRODUCT
216108,83712,CertiPUR
216109,83712,circular.fashion Designkriterien
216110,83712,Cotton made in Africa INSIDE
216111,83712,Cradle to Cradle Certified™ BRONZE
216112,83712,Cradle to Cradle Certified™ GOLD
216113,83712,Cradle to Cradle Certified™ PLATINUM
216114,83712,Cradle to Cradle Certified™ SILVER
216115,83712,Daunen/Federn aus artgerechter Tierhaltung
216116,83712,Downpass
216117,83712,ECOCERT
216118,83712,EU-Bio-Logo
216119,83712,EU Ecolabel
216120,83712,Fairtrade Cotton
216121,83712,Global Recycled Standard
216122,83712,GoodWeave™
216123,83712,GOTS made with organic materials
216124,83712,GOTS made with organic materials (in Umstellung)
216125,83712,GOTS organic
216126,83712,GOTS organic (in Umstellung)
216127,83712,Grüner Knopf
216128,83712,GUT-Prodis-Label®
216129,83712,Leather Working Group
216130,83712,LENZING™ ECOVERO™
216131,83712,MADE IN GREEN by OEKO-TEX®
216132,83712,NATRUE
216133,83712,Naturland
216134,83712,NATURLEDER IVN zertifiziert BEST
216135,83712,NATURTEXTIL IVN zertifiziert BEST
216136,83712,Nordic Swan Ecolabel
216137,83712,OCS 100 (in Umstellung)
216138,83712,OCS blended (in Umstellung)
216139,83712,OEKO-TEX® ORGANIC COTTON
216140,83712,Organic Content Standard 100
216141,83712,Organic Content Standard blended
216142,83712,Recycelter Kunststoff (Hartwaren)
216143,83712,Recyceltes Material
216144,83712,Recycled Claim Standard 100
216145,83712,Recycled Claim Standard blended
216146,83712,Regenerativ angebaute Materialien
216147,83712,Regenerative Cotton Standard®
216148,83712,Responsible Down Standard
216149,83712,Responsible Wool Standard
216150,83712,Schnell nachwachsende Rohstoffe
216151,83712,Spinnova
216152,83712,TENCEL™ Lyocell
216153,83712,TENCEL™ Modal
