id,group_id,name,type,description,multi_value,relevance,unit
49263,1008,Lizenznummer Responsible Wool Standard,STRING,"",f,LOW,""
49264,1008,Lieferumfang,STRING,"",t,LOW,""
49265,1008,Lieferung,STRING,Zustand der Matratze bei Lieferung,f,LOW,""
49266,1008,Pflegehinweise Bezug,STRING,"",t,LOW,""
49267,1008,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
49268,1008,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
49269,1008,Hinweis Rückgabe,STRING,"",f,LOW,""
49270,1008,Lattenrosthinweis,STRING,"",t,LOW,""
49271,1008,Schaumfarbehinweis,STRING,"",f,LOW,""
49272,1008,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
49273,1008,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
49274,1008,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
49275,1008,Testsiegel,STRING,"Hinweise auf Ergebnisse von Warentests. Beispiele: ""Der Bezug wurde auf Hautfreundlichkeit ... vom Institut Wessling (Reg.-Nr. xxx) getestet."", ""Hohenstein: Schlafkomfortnoten Warmes Klima 1,7 gut; Kaltes Klima 1,0 sehr gut (Prüfnummer xxx)""",t,LOW,""
49276,1008,Auszeichnungen,STRING,"",t,LOW,""
49277,1008,Besondere Hinweise,STRING,"",t,LOW,""
49278,1008,Qualitätssiegel,STRING,"",t,LOW,""
49279,1008,Markeninformationen,STRING,"Wenn erwünscht, geben Sie hier einen kurzen Text (ca. 300 Zeichen) ein, der die Marke Ihres Produktes werblich beschreibt. Beachten Sie: Verwenden Sie pro Marke jeweils den gleichen Text.",t,LOW,""
49280,1008,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
49281,1008,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
49282,1008,Anlässe,STRING,"Nur angeben, wenn das Produkt explizit zu einem bestimmten Anlass passt.",t,LOW,""
49283,1008,Geschlecht,STRING,Geschlecht,f,HIGH,""
49284,1008,Wohnraum,STRING,"",t,LOW,""
49285,1008,Wohnstil,STRING,"",t,LOW,""
49286,1008,Zielgruppe,STRING,Zielgruppe,t,HIGH,""
49287,1008,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
49288,1008,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,LOW,""
49289,1008,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,LOW,""
49290,1008,Set-Typ,STRING,Set-Typ,f,LOW,""
49291,1009,Beschreibung,STRING,"Stichworte zur Montageart oder Form Ihres Artikels. Beispiele: ""Wandmontage"", ""Selbstmontage inkl. Aufbauanleitung"", ""Form: eckig"", ""Form: rund""",f,HIGH,""
49292,1009,Farbe,STRING,Farbe,f,HIGH,""
49293,1009,Materialzusammensetzung,STRING,Zusammensetzung der verschiedenen Materialien eines textilen Produktes auf Basis des Textilkennzeichnungsgesetzes. Die Angaben müssen mit denen am Produkt übereinstimmen.,f,HIGH,""
49294,1009,Ausführung,STRING,"",f,HIGH,""
49295,1009,Material,STRING,Material,f,HIGH,""
49296,1009,Ausstattung,STRING,Ausstattung,t,HIGH,""
49297,1009,Funktionen,STRING,Beschreibt die Funktionen des Produkts,f,HIGH,""
49298,1009,Höhe,FLOAT,Höhe,f,HIGH,cm
49299,1009,Breite,STRING,"",f,HIGH,cm
49300,1009,Länge,STRING,Länge in Zoll (für Feldhockeyschläger),f,HIGH,cm
49301,1009,Gewicht,FLOAT,Gewicht,f,LOW,kg
49302,1009,Für Matratzenhöhe von,INTEGER,"",f,LOW,cm
49303,1009,Für Matratzenhöhe bis,INTEGER,"",f,LOW,cm
49304,1009,Anzahl Teile,INTEGER,Anzahl Teile,f,HIGH,St.
49305,1009,Pflegehinweise,STRING,Pflegehinweise,t,MEDIUM,""
49306,1009,Allergikerinformation,STRING,"",f,LOW,""
49307,1009,OEKO-TEX® Standard 100 Zertifikatsnummer,STRING,Dieses Merkmal darf von Otto Lieferanten nicht gepflegt werden!,f,LOW,""
49308,1009,Herstellungsland,STRING,"",f,LOW,""
49309,1009,Markeninformationen,STRING,"Wenn erwünscht, geben Sie hier einen kurzen Text (ca. 300 Zeichen) ein, der die Marke Ihres Produktes werblich beschreibt. Beachten Sie: Verwenden Sie pro Marke jeweils den gleichen Text.",t,LOW,""
49310,1009,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,HIGH,""
49311,1009,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,LOW,""
49312,1009,Set-Typ,STRING,Set-Typ,f,LOW,""
49313,1009,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
49314,1009,Designer,STRING,"",t,LOW,""
49315,1009,Materialhinweise,STRING,"",t,MEDIUM,""
49316,1009,Hinweise,STRING,Hinweise,t,LOW,""
49317,1009,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
49318,1009,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
49319,1009,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
49320,1009,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
49321,1009,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
49322,1009,Art Steppung,STRING,"",f,LOW,""
49323,1009,Materialeigenschaften,STRING,"",t,HIGH,""
49324,1009,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
49325,1009,Wohnraum,STRING,"",t,HIGH,""
49326,1009,Wohnstil,STRING,"",t,LOW,""
49327,1009,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,LOW,""
49328,1009,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
49329,1009,Lizenznummer Global Recycled Standard,STRING,"",f,LOW,""
49330,1009,Lizenznummer GOTS made with organic materials,STRING,"",f,LOW,""
49331,1009,Lizenznummer GOTS organic,STRING,"",f,LOW,""
49332,1009,Lizenznummer NATURLEDER IVN zertifiziert,STRING,"",f,LOW,""
49333,1009,Lizenznummer NATURTEXTIL IVN zertifiziert BEST,STRING,"",f,LOW,""
49334,1009,Lizenznummer Organic Content Standard 100,STRING,"",f,LOW,""
49335,1009,Lizenznummer Organic Content Standard blended,STRING,"",f,LOW,""
49336,1009,Lizenznummer Recycled Claim Standard 100,STRING,"",f,LOW,""
49337,1009,Lizenznummer Recycled Claim Standard blended,STRING,"",f,LOW,""
49338,1009,Lizenznummer Responsible Down Standard,STRING,"",f,LOW,""
49339,1009,Lizenznummer Responsible Wool Standard,STRING,"",f,LOW,""
49340,1009,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
49341,1010,Passend für,STRING,"z.B. ""GARDENA Combisystem-Stiele""",f,LOW,""
49342,1010,Geeignet für Gurtbreite maximal,FLOAT,"",f,LOW,mm
49343,1010,Gurtaufnahme,FLOAT,"",f,LOW,m
49344,1010,Art Montage,STRING,"",t,LOW,""
49345,1010,Lieferumfang,STRING,"",t,LOW,""
49346,1010,Anzahl Teile,INTEGER,"Besteht die bestellbare Einheit aus mehr als einem Teil, können Sie hier die Anzahl der Teile angeben.",f,LOW,St.
49347,1010,Besondere Merkmale,STRING,"Besonders hervorzuhebende bzw. verkaufsfördernde Eigenschaften Ihres Artikels. Diese kurze Stichwortangabe wird bei der automatischen Zusammensetzung der Artikelkurzbeschreibung (Überschrift) verwendet. Beispiele: ""mit Flockprint"", ""mit 2 unterschiedlich festen Liegeseiten"", ""nur Gehäuse""",f,HIGH,""
49348,1010,Einsatzbereich,STRING,Beschreibt die Ausstattung des Produkts,t,HIGH,""
49349,1010,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
49350,1010,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,HIGH,""
49351,1010,Set-Typ,STRING,"Beachten Sie die Unterscheidung von ""Set"" und ""Packung""! Ein Set besteht aus mehreren UNTERSCHIEDLICHEN Produkttypen (z.B. Bezug, Vorleger und Matte), eine Packung besteht aus mehreren GLEICHEN Produkttypen (z.B. 4x Vorleger).",f,LOW,""
49352,1010,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
49353,1010,Breite,FLOAT,Breite,f,HIGH,mm
49354,1010,Tiefe,FLOAT,Tiefe,f,HIGH,mm
49355,1010,Höhe,FLOAT,Höhe,f,HIGH,mm
49356,1010,Lochabstand,FLOAT,"",f,LOW,mm
49357,1010,Gewicht,FLOAT,Gewicht,f,LOW,kg
49358,1010,Farbe,STRING,"Wählen Sie einen oder mehrere Vorgabewerte, die am besten die Farben ihrer Produktvariante beschreiben. Beachten Sie, dass Sie ggf. unter dem Merkmal ""Herstellerfarbbezeichnung"" (wenn vorhanden) die Farbbezeichnung angeben können, die Sie verwenden.",f,HIGH,""
49359,1010,Material,STRING,Material,f,HIGH,""
49360,1010,Materialeigenschaften,STRING,"",t,HIGH,""
49361,1010,Grundfarbe,STRING,Beschreibung der Grundfarbe bzw. Normalisierung der Farbe,f,HIGH,""
49362,1010,Herstellergarantie,STRING,"",f,LOW,""
49363,1010,Montagehinweise,STRING,"",t,LOW,""
49364,1010,Artikelhinweise,STRING,"",t,LOW,""
49365,1010,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
49366,1010,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
49367,1010,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
49368,1010,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
49369,1010,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
49370,1010,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
49371,1010,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
49372,1011,Tierart,STRING,"",f,HIGH,""
49373,1011,Eignung für Hunderassen,STRING,"",t,HIGH,""
49374,1011,Eigenschaften,STRING,"",t,LOW,""
49375,1011,Verschluss,STRING,"",f,LOW,""
49376,1011,Pflegehinweise,STRING,Pflegehinweise,t,LOW,""
49377,1011,Ausstattung,STRING,Beschreibt die Ausstattung des Produkts,f,LOW,""
49378,1011,Art Korböffnung,STRING,"Beschreibt, wie der Korb geöffnet werden kann",f,LOW,""
49379,1011,Größe,STRING,Schnurfassungsvermögen der Rolle,f,LOW,""
49380,1011,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
49381,1011,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,LOW,""
49382,1011,Set-Typ,STRING,"Beachten Sie die Unterscheidung von ""Set"" und ""Packung""! Ein Set besteht aus mehreren UNTERSCHIEDLICHEN Produkttypen (z.B. Bezug, Vorleger und Matte), eine Packung besteht aus mehreren GLEICHEN Produkttypen (z.B. 4x Vorleger).",f,LOW,""
49383,1011,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
49384,1011,Länge Schnauzenriemen,FLOAT,"",f,LOW,cm
49385,1011,Länge Schnauzenriemen minimal,FLOAT,"",f,LOW,cm
49386,1011,Länge Schnauzenriemen maximal,FLOAT,"",f,LOW,cm
49387,1011,Länge Genickriemen,FLOAT,"",f,LOW,cm
49388,1011,Länge Genickriemen minimal,FLOAT,"",f,LOW,cm
49389,1011,Länge Genickriemen maximal,FLOAT,"",f,LOW,cm
49390,1011,Länge Stirnriemen,FLOAT,"",f,LOW,cm
49391,1011,Länge Stirnriemen minimal,FLOAT,"",f,LOW,cm
49392,1011,Länge Stirnriemen maximal,FLOAT,"",f,LOW,cm
49393,1011,Umfang Korb,FLOAT,"",f,LOW,cm
49394,1011,Länge Korb,FLOAT,"",f,LOW,cm
49395,1011,Länge,FLOAT,Länge,f,LOW,cm
49396,1011,Umfang maximal,FLOAT,"",f,LOW,cm
49397,1011,Material,STRING,Material,f,HIGH,""
49398,1011,Materialzusammensetzung,STRING,Zusammensetzung der verschiedenen Materialien eines textilen Produktes auf Basis des Textilkennzeichnungsgesetzes. Die Angaben müssen mit denen am Produkt übereinstimmen.,f,HIGH,""
49399,1011,Hinweis Maßangaben,STRING,"",f,LOW,""
49400,1011,Anzahl Teile,INTEGER,"Besteht die bestellbare Einheit aus mehr als einem Teil, können Sie hier die Anzahl der Teile angeben.",f,LOW,St.
49401,1011,Besondere Merkmale,STRING,"Besonders hervorzuhebende bzw. verkaufsfördernde Eigenschaften Ihres Artikels. Diese kurze Stichwortangabe wird bei der automatischen Zusammensetzung der Artikelkurzbeschreibung (Überschrift) verwendet. Beispiele: ""mit Flockprint"", ""mit 2 unterschiedlich festen Liegeseiten"", ""nur Gehäuse""",f,LOW,""
49402,1011,Farbe,STRING,"Wählen Sie einen oder mehrere Vorgabewerte, die am besten die Farben ihrer Produktvariante beschreiben. Beachten Sie, dass Sie ggf. unter dem Merkmal ""Herstellerfarbbezeichnung"" (wenn vorhanden) die Farbbezeichnung angeben können, die Sie verwenden.",f,HIGH,""
49403,1011,Grundfarbe,STRING,Beschreibung der Grundfarbe bzw. Normalisierung der Farbe,f,HIGH,""
49404,1011,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
49405,1011,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
49406,1011,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
49407,1011,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
49408,1011,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
49409,1011,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
49410,1011,Lizenznummer Global Recycled Standard,STRING,"",f,LOW,""
49411,1011,Lizenznummer GOTS made with organic materials,STRING,"",f,LOW,""
49412,1011,Lizenznummer GOTS organic,STRING,"",f,LOW,""
49413,1011,Lizenznummer NATURLEDER IVN zertifiziert,STRING,"",f,LOW,""
49414,1011,Lizenznummer NATURTEXTIL IVN zertifiziert BEST,STRING,"",f,LOW,""
49415,1011,Lizenznummer Organic Content Standard 100,STRING,"",f,LOW,""
49416,1011,Lizenznummer Organic Content Standard blended,STRING,"",f,LOW,""
49417,1011,Lizenznummer Recycled Claim Standard 100,STRING,"",f,LOW,""
49418,1011,Lizenznummer Recycled Claim Standard blended,STRING,"",f,LOW,""
49419,1011,Lizenznummer Responsible Down Standard,STRING,"",f,LOW,""
49420,1011,Lizenznummer Responsible Wool Standard,STRING,"",f,LOW,""
49421,1011,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
49422,1012,Ausstattung,STRING,Ausstattung,t,HIGH,""
49423,1012,Eigenschaften,STRING,"",t,HIGH,""
49424,1012,Anwendung,STRING,Anwendung,t,MEDIUM,""
49425,1012,Positionierung Zahnung,STRING,"",t,LOW,""
49426,1012,Zahnung nach TKB,STRING,"",t,LOW,""
49427,1012,Form Zahnung,STRING,"",t,LOW,""
49428,1012,Maße Zahnung,STRING,"",t,LOW,""
49429,1012,Geeignet für,STRING,"",t,HIGH,""
49430,1012,Anzahl Teile,STRING,"Besteht die bestellbare Einheit aus mehr als einem Teil, können Sie hier die Anzahl der Teile angeben.",f,LOW,St.
49431,1012,Besondere Merkmale,STRING,"Besonders hervorzuhebende bzw. verkaufsfördernde Eigenschaften Ihres Artikels. Diese kurze Stichwortangabe wird bei der automatischen Zusammensetzung der Artikelkurzbeschreibung (Überschrift) verwendet. Beispiele: ""mit Flockprint"", ""mit 2 unterschiedlich festen Liegeseiten"", ""nur Gehäuse""",f,HIGH,""
49432,1012,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
49433,1012,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,HIGH,""
49434,1012,Set-Typ,STRING,"Beachten Sie die Unterscheidung von ""Set"" und ""Packung""! Ein Set besteht aus mehreren UNTERSCHIEDLICHEN Produkttypen (z.B. Bezug, Vorleger und Matte), eine Packung besteht aus mehreren GLEICHEN Produkttypen (z.B. 4x Vorleger).",f,LOW,""
49435,1012,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
49436,1012,Länge,FLOAT,Länge,f,HIGH,cm
49437,1012,Breite,FLOAT,Breite,f,HIGH,cm
49438,1012,Stärke,FLOAT,"",f,LOW,mm
49439,1012,Höhe,FLOAT,Höhe,f,HIGH,mm
49440,1012,Gewicht,FLOAT,Gewicht,f,LOW,g
49441,1012,Hinweis Maßangaben,STRING,"",f,LOW,""
49442,1012,Material Blatt,STRING,"",t,LOW,""
49443,1012,Materialeigenschaften Blatt,STRING,"",t,HIGH,""
49444,1012,Material Griff,STRING,"",t,HIGH,""
49445,1012,Farbe Griff,STRING,"",f,LOW,""
49446,1012,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
49447,1012,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
49448,1012,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
49449,1012,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
49450,1012,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
49451,1012,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
49452,1012,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
49453,1012,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
49454,1013,Farbe,STRING,Farbe,f,HIGH,""
49455,1013,Material,STRING,Material,f,HIGH,""
49456,1013,Farbe Beleuchtung,STRING,"",f,LOW,""
49457,1013,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
49458,1013,Funktionen,STRING,Beschreibt die Funktionen des Produkts,f,MEDIUM,""
49459,1013,Anzahl Teile,INTEGER,Anzahl Teile,f,LOW,St.
49460,1013,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,LOW,""
49461,1013,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,HIGH,""
